=== lwm_fromScratch | Case1 SC-wise | scenes=7000 | train=335,232 | val=110,720 ===
[001/200] train loss=0.018116 nmse=-11.7219dB | val loss=0.016386 nmse=-12.1607dB | 135.4s
  -> saved case1_split3_lwm_fromScratch_scene7000_best.pt | best@1: val nmse=-12.1607dB
[002/200] train loss=0.016107 nmse=-12.2325dB | val loss=0.016381 nmse=-12.1620dB | 130.6s
  -> saved case1_split3_lwm_fromScratch_scene7000_best.pt | best@2: val nmse=-12.1620dB
[003/200] train loss=0.016024 nmse=-12.2550dB | val loss=0.016407 nmse=-12.1551dB | 135.2s
[004/200] train loss=0.015854 nmse=-12.3012dB | val loss=0.016726 nmse=-12.0716dB | 135.5s
[005/200] train loss=0.015476 nmse=-12.4060dB | val loss=0.017641 nmse=-11.8401dB | 135.9s
[006/200] train loss=0.014659 nmse=-12.6415dB | val loss=0.017988 nmse=-11.7556dB | 134.6s
[007/200] train loss=0.013829 nmse=-12.8948dB | val loss=0.018530 nmse=-11.6267dB | 132.9s
[008/200] train loss=0.013075 nmse=-13.1382dB | val loss=0.019198 nmse=-11.4728dB | 134.7s
[009/200] train loss=0.012517 nmse=-13.3277dB | val loss=0.019107 nmse=-11.4934dB | 135.9s
[010/200] train loss=0.012090 nmse=-13.4784dB | val loss=0.019903 nmse=-11.3162dB | 131.5s
[011/200] train loss=0.011760 nmse=-13.5985dB | val loss=0.019830 nmse=-11.3321dB | 138.0s
[012/200] train loss=0.011466 nmse=-13.7086dB | val loss=0.020296 nmse=-11.2313dB | 135.4s
[013/200] train loss=0.011179 nmse=-13.8184dB | val loss=0.020517 nmse=-11.1843dB | 133.5s
[014/200] train loss=0.010886 nmse=-13.9341dB | val loss=0.020416 nmse=-11.2058dB | 135.3s
[015/200] train loss=0.010569 nmse=-14.0624dB | val loss=0.020623 nmse=-11.1619dB | 135.2s
[016/200] train loss=0.010252 nmse=-14.1945dB | val loss=0.020855 nmse=-11.1133dB | 134.1s
[017/200] train loss=0.009959 nmse=-14.3207dB | val loss=0.020984 nmse=-11.0865dB | 136.3s
[018/200] train loss=0.009690 nmse=-14.4392dB | val loss=0.021193 nmse=-11.0434dB | 135.3s
[019/200] train loss=0.009441 nmse=-14.5524dB | val loss=0.021569 nmse=-10.9671dB | 133.3s
[020/200] train loss=0.009218 nmse=-14.6562dB | val loss=0.021499 nmse=-10.9811dB | 131.6s
[021/200] train loss=0.008997 nmse=-14.7617dB | val loss=0.021934 nmse=-10.8942dB | 136.4s
[022/200] train loss=0.008794 nmse=-14.8608dB | val loss=0.021824 nmse=-10.9161dB | 136.7s
[023/200] train loss=0.008600 nmse=-14.9578dB | val loss=0.021851 nmse=-10.9106dB | 133.2s
[024/200] train loss=0.008365 nmse=-15.0778dB | val loss=0.022470 nmse=-10.7893dB | 136.7s
[025/200] train loss=0.008125 nmse=-15.2043dB | val loss=0.022451 nmse=-10.7931dB | 138.1s
[026/200] train loss=0.007878 nmse=-15.3387dB | val loss=0.022216 nmse=-10.8387dB | 134.6s
[027/200] train loss=0.007642 nmse=-15.4707dB | val loss=0.022622 nmse=-10.7602dB | 135.2s
[028/200] train loss=0.007408 nmse=-15.6054dB | val loss=0.023067 nmse=-10.6755dB | 133.5s
[029/200] train loss=0.007167 nmse=-15.7493dB | val loss=0.023477 nmse=-10.5990dB | 137.5s
[030/200] train loss=0.006919 nmse=-15.9021dB | val loss=0.023419 nmse=-10.6097dB | 135.6s
[031/200] train loss=0.006666 nmse=-16.0643dB | val loss=0.023973 nmse=-10.5081dB | 136.3s
[032/200] train loss=0.006428 nmse=-16.2218dB | val loss=0.024242 nmse=-10.4597dB | 131.7s
[033/200] train loss=0.006196 nmse=-16.3817dB | val loss=0.024244 nmse=-10.4593dB | 135.2s
[034/200] train loss=0.005985 nmse=-16.5321dB | val loss=0.024313 nmse=-10.4470dB | 136.0s
[035/200] train loss=0.005776 nmse=-16.6862dB | val loss=0.024928 nmse=-10.3384dB | 137.5s
[036/200] train loss=0.005611 nmse=-16.8121dB | val loss=0.025029 nmse=-10.3208dB | 135.8s
[037/200] train loss=0.005451 nmse=-16.9377dB | val loss=0.025042 nmse=-10.3186dB | 137.6s
[038/200] train loss=0.005326 nmse=-17.0382dB | val loss=0.025294 nmse=-10.2751dB | 137.4s
[039/200] train loss=0.005199 nmse=-17.1438dB | val loss=0.025510 nmse=-10.2382dB | 136.0s
[040/200] train loss=0.005094 nmse=-17.2323dB | val loss=0.025727 nmse=-10.2015dB | 130.1s
[041/200] train loss=0.004992 nmse=-17.3200dB | val loss=0.025801 nmse=-10.1890dB | 136.7s
[042/200] train loss=0.004890 nmse=-17.4096dB | val loss=0.026103 nmse=-10.1385dB | 131.1s
[043/200] train loss=0.004808 nmse=-17.4829dB | val loss=0.025983 nmse=-10.1585dB | 137.2s
[044/200] train loss=0.004726 nmse=-17.5581dB | val loss=0.026149 nmse=-10.1307dB | 133.5s
[045/200] train loss=0.004646 nmse=-17.6316dB | val loss=0.026021 nmse=-10.1521dB | 133.9s
[046/200] train loss=0.004568 nmse=-17.7058dB | val loss=0.026043 nmse=-10.1485dB | 136.4s
[047/200] train loss=0.004495 nmse=-17.7753dB | val loss=0.026157 nmse=-10.1295dB | 134.4s
[048/200] train loss=0.004427 nmse=-17.8411dB | val loss=0.026430 nmse=-10.0845dB | 133.1s
[049/200] train loss=0.004356 nmse=-17.9113dB | val loss=0.026096 nmse=-10.1397dB | 135.5s
[050/200] train loss=0.004283 nmse=-17.9854dB | val loss=0.026267 nmse=-10.1113dB | 133.0s
[051/200] train loss=0.004214 nmse=-18.0561dB | val loss=0.026306 nmse=-10.1048dB | 135.5s
[052/200] train loss=0.004147 nmse=-18.1255dB | val loss=0.026669 nmse=-10.0453dB | 133.1s
[053/200] train loss=0.004076 nmse=-18.2006dB | val loss=0.026613 nmse=-10.0544dB | 134.2s
[054/200] train loss=0.004002 nmse=-18.2796dB | val loss=0.026563 nmse=-10.0626dB | 135.6s
[055/200] train loss=0.003933 nmse=-18.3551dB | val loss=0.026577 nmse=-10.0603dB | 132.8s
[056/200] train loss=0.003870 nmse=-18.4255dB | val loss=0.026872 nmse=-10.0123dB | 134.2s
[057/200] train loss=0.003804 nmse=-18.5002dB | val loss=0.026786 nmse=-10.0262dB | 131.6s
[058/200] train loss=0.003747 nmse=-18.5657dB | val loss=0.027040 nmse=-9.9854dB | 131.1s
[059/200] train loss=0.003685 nmse=-18.6379dB | val loss=0.026794 nmse=-10.0249dB | 132.1s
[060/200] train loss=0.003638 nmse=-18.6946dB | val loss=0.027041 nmse=-9.9851dB | 135.9s
[061/200] train loss=0.003581 nmse=-18.7631dB | val loss=0.027086 nmse=-9.9780dB | 132.1s
[062/200] train loss=0.003525 nmse=-18.8309dB | val loss=0.026996 nmse=-9.9924dB | 135.7s
[063/200] train loss=0.003476 nmse=-18.8917dB | val loss=0.027128 nmse=-9.9712dB | 131.6s
[064/200] train loss=0.003426 nmse=-18.9544dB | val loss=0.027286 nmse=-9.9459dB | 134.2s
[065/200] train loss=0.003382 nmse=-19.0109dB | val loss=0.027294 nmse=-9.9447dB | 134.6s
[066/200] train loss=0.003332 nmse=-19.0761dB | val loss=0.027301 nmse=-9.9436dB | 134.4s
[067/200] train loss=0.003299 nmse=-19.1187dB | val loss=0.027140 nmse=-9.9692dB | 133.8s
[068/200] train loss=0.003255 nmse=-19.1777dB | val loss=0.027360 nmse=-9.9343dB | 135.2s
[069/200] train loss=0.003218 nmse=-19.2268dB | val loss=0.027355 nmse=-9.9350dB | 135.8s
[070/200] train loss=0.003181 nmse=-19.2774dB | val loss=0.027444 nmse=-9.9209dB | 135.1s
[071/200] train loss=0.003153 nmse=-19.3156dB | val loss=0.027455 nmse=-9.9192dB | 131.4s
[072/200] train loss=0.003111 nmse=-19.3743dB | val loss=0.027596 nmse=-9.8970dB | 133.2s
[073/200] train loss=0.003075 nmse=-19.4242dB | val loss=0.027276 nmse=-9.9476dB | 133.1s
