=== lwm_freeze | Case1 SC-wise | scenes=1000 | train=47,232 | val=14,720 ===
[051/200] train loss=0.016409 nmse=-12.1777dB | val loss=0.017102 nmse=-11.9728dB | 13.5s
[052/200] train loss=0.016403 nmse=-12.1794dB | val loss=0.017063 nmse=-11.9826dB | 14.6s
[053/200] train loss=0.016409 nmse=-12.1778dB | val loss=0.017076 nmse=-11.9795dB | 14.4s
[054/200] train loss=0.016394 nmse=-12.1818dB | val loss=0.017043 nmse=-11.9877dB | 13.1s
[055/200] train loss=0.016393 nmse=-12.1819dB | val loss=0.017065 nmse=-11.9821dB | 13.8s
[056/200] train loss=0.016393 nmse=-12.1819dB | val loss=0.017062 nmse=-11.9830dB | 14.6s
[057/200] train loss=0.016391 nmse=-12.1825dB | val loss=0.017053 nmse=-11.9852dB | 14.5s
[058/200] train loss=0.016379 nmse=-12.1858dB | val loss=0.017066 nmse=-11.9819dB | 14.5s
[059/200] train loss=0.016383 nmse=-12.1847dB | val loss=0.017055 nmse=-11.9848dB | 14.4s
[060/200] train loss=0.016380 nmse=-12.1854dB | val loss=0.017048 nmse=-11.9865dB | 13.3s
[061/200] train loss=0.016372 nmse=-12.1876dB | val loss=0.017092 nmse=-11.9754dB | 13.9s
[062/200] train loss=0.016372 nmse=-12.1876dB | val loss=0.017073 nmse=-11.9801dB | 13.4s
[063/200] train loss=0.016371 nmse=-12.1879dB | val loss=0.017053 nmse=-11.9853dB | 14.6s
[064/200] train loss=0.016373 nmse=-12.1874dB | val loss=0.017049 nmse=-11.9862dB | 14.5s
[065/200] train loss=0.016367 nmse=-12.1889dB | val loss=0.017086 nmse=-11.9769dB | 15.0s
[066/200] train loss=0.016361 nmse=-12.1905dB | val loss=0.017090 nmse=-11.9757dB | 15.0s
[067/200] train loss=0.016364 nmse=-12.1896dB | val loss=0.017072 nmse=-11.9804dB | 14.9s
[068/200] train loss=0.016356 nmse=-12.1919dB | val loss=0.017060 nmse=-11.9834dB | 15.0s
[069/200] train loss=0.016359 nmse=-12.1910dB | val loss=0.017105 nmse=-11.9720dB | 14.2s
[070/200] train loss=0.016358 nmse=-12.1913dB | val loss=0.017053 nmse=-11.9853dB | 13.8s
[071/200] train loss=0.016354 nmse=-12.1923dB | val loss=0.017083 nmse=-11.9776dB | 14.2s
[072/200] train loss=0.016351 nmse=-12.1932dB | val loss=0.017092 nmse=-11.9754dB | 14.2s
[073/200] train loss=0.016350 nmse=-12.1935dB | val loss=0.017125 nmse=-11.9670dB | 12.9s
[074/200] train loss=0.016341 nmse=-12.1957dB | val loss=0.017091 nmse=-11.9755dB | 15.1s
[075/200] train loss=0.016343 nmse=-12.1951dB | val loss=0.017066 nmse=-11.9818dB | 15.4s
[076/200] train loss=0.016346 nmse=-12.1944dB | val loss=0.017089 nmse=-11.9760dB | 14.9s
[077/200] train loss=0.016338 nmse=-12.1965dB | val loss=0.017125 nmse=-11.9668dB | 15.1s
[078/200] train loss=0.016334 nmse=-12.1977dB | val loss=0.017092 nmse=-11.9753dB | 14.9s
[079/200] train loss=0.016329 nmse=-12.1990dB | val loss=0.017046 nmse=-11.9871dB | 14.7s
[080/200] train loss=0.016335 nmse=-12.1974dB | val loss=0.017115 nmse=-11.9696dB | 13.1s
[081/200] train loss=0.016336 nmse=-12.1970dB | val loss=0.017154 nmse=-11.9595dB | 12.3s
[082/200] train loss=0.016326 nmse=-12.1998dB | val loss=0.017080 nmse=-11.9784dB | 14.3s
[083/200] train loss=0.016333 nmse=-12.1980dB | val loss=0.017084 nmse=-11.9774dB | 15.0s
[084/200] train loss=0.016326 nmse=-12.1998dB | val loss=0.017079 nmse=-11.9786dB | 15.1s
[085/200] train loss=0.016324 nmse=-12.2004dB | val loss=0.017075 nmse=-11.9796dB | 13.8s
[086/200] train loss=0.016326 nmse=-12.1998dB | val loss=0.017077 nmse=-11.9790dB | 15.4s
[087/200] train loss=0.016327 nmse=-12.1995dB | val loss=0.017079 nmse=-11.9787dB | 14.9s
[088/200] train loss=0.016319 nmse=-12.2017dB | val loss=0.017077 nmse=-11.9791dB | 15.7s
[089/200] train loss=0.016319 nmse=-12.2018dB | val loss=0.017125 nmse=-11.9670dB | 13.2s
[090/200] train loss=0.016316 nmse=-12.2023dB | val loss=0.017083 nmse=-11.9777dB | 14.6s
[091/200] train loss=0.016318 nmse=-12.2020dB | val loss=0.017107 nmse=-11.9714dB | 15.0s
[092/200] train loss=0.016312 nmse=-12.2036dB | val loss=0.017091 nmse=-11.9757dB | 13.6s
[093/200] train loss=0.016309 nmse=-12.2043dB | val loss=0.017102 nmse=-11.9728dB | 12.3s
[094/200] train loss=0.016314 nmse=-12.2031dB | val loss=0.017088 nmse=-11.9764dB | 14.6s
[095/200] train loss=0.016303 nmse=-12.2058dB | val loss=0.017106 nmse=-11.9717dB | 12.6s
[096/200] train loss=0.016308 nmse=-12.2047dB | val loss=0.017105 nmse=-11.9721dB | 13.4s
[097/200] train loss=0.016319 nmse=-12.2018dB | val loss=0.017071 nmse=-11.9808dB | 15.1s
[098/200] train loss=0.016311 nmse=-12.2038dB | val loss=0.017120 nmse=-11.9682dB | 14.9s
[099/200] train loss=0.016318 nmse=-12.2020dB | val loss=0.017131 nmse=-11.9656dB | 13.5s
[100/200] train loss=0.016305 nmse=-12.2054dB | val loss=0.017125 nmse=-11.9668dB | 13.6s
[101/200] train loss=0.016304 nmse=-12.2055dB | val loss=0.017137 nmse=-11.9639dB | 14.6s
[102/200] train loss=0.016305 nmse=-12.2055dB | val loss=0.017083 nmse=-11.9776dB | 15.8s
[103/200] train loss=0.016308 nmse=-12.2047dB | val loss=0.017102 nmse=-11.9727dB | 13.1s
[104/200] train loss=0.016303 nmse=-12.2058dB | val loss=0.017093 nmse=-11.9751dB | 14.1s
[105/200] train loss=0.016306 nmse=-12.2051dB | val loss=0.017146 nmse=-11.9616dB | 15.2s
[106/200] train loss=0.016297 nmse=-12.2074dB | val loss=0.017066 nmse=-11.9818dB | 16.0s
[107/200] train loss=0.016295 nmse=-12.2081dB | val loss=0.017096 nmse=-11.9743dB | 14.5s
[108/200] train loss=0.016296 nmse=-12.2078dB | val loss=0.017089 nmse=-11.9762dB | 14.7s
[109/200] train loss=0.016296 nmse=-12.2078dB | val loss=0.017110 nmse=-11.9707dB | 14.7s
[110/200] train loss=0.016296 nmse=-12.2077dB | val loss=0.017115 nmse=-11.9696dB | 13.9s
[111/200] train loss=0.016297 nmse=-12.2076dB | val loss=0.017092 nmse=-11.9754dB | 14.5s
[112/200] train loss=0.016293 nmse=-12.2087dB | val loss=0.017131 nmse=-11.9654dB | 13.8s
[113/200] train loss=0.016286 nmse=-12.2103dB | val loss=0.017102 nmse=-11.9729dB | 13.2s
[114/200] train loss=0.016286 nmse=-12.2104dB | val loss=0.017088 nmse=-11.9764dB | 14.1s
[115/200] train loss=0.016292 nmse=-12.2089dB | val loss=0.017104 nmse=-11.9722dB | 14.1s
[116/200] train loss=0.016290 nmse=-12.2093dB | val loss=0.017091 nmse=-11.9756dB | 14.0s
[117/200] train loss=0.016293 nmse=-12.2085dB | val loss=0.017118 nmse=-11.9687dB | 15.8s
[118/200] train loss=0.016288 nmse=-12.2099dB | val loss=0.017107 nmse=-11.9715dB | 14.1s
[119/200] train loss=0.016287 nmse=-12.2102dB | val loss=0.017103 nmse=-11.9726dB | 14.4s
[120/200] train loss=0.016284 nmse=-12.2110dB | val loss=0.017108 nmse=-11.9712dB | 14.8s
[121/200] train loss=0.016274 nmse=-12.2136dB | val loss=0.017110 nmse=-11.9708dB | 15.3s
[122/200] train loss=0.016279 nmse=-12.2122dB | val loss=0.017131 nmse=-11.9655dB | 14.9s
[123/200] train loss=0.016279 nmse=-12.2123dB | val loss=0.017128 nmse=-11.9663dB | 15.9s
[124/200] train loss=0.016278 nmse=-12.2126dB | val loss=0.017103 nmse=-11.9725dB | 14.1s
[125/200] train loss=0.016273 nmse=-12.2140dB | val loss=0.017122 nmse=-11.9676dB | 14.3s
[126/200] train loss=0.016288 nmse=-12.2099dB | val loss=0.017098 nmse=-11.9739dB | 12.6s
[127/200] train loss=0.016279 nmse=-12.2124dB | val loss=0.017095 nmse=-11.9746dB | 12.8s
[128/200] train loss=0.016274 nmse=-12.2135dB | val loss=0.017106 nmse=-11.9718dB | 14.7s
[129/200] train loss=0.016277 nmse=-12.2130dB | val loss=0.017108 nmse=-11.9714dB | 15.2s
[130/200] train loss=0.016269 nmse=-12.2150dB | val loss=0.017119 nmse=-11.9683dB | 13.9s
[131/200] train loss=0.016272 nmse=-12.2142dB | val loss=0.017104 nmse=-11.9722dB | 15.1s
[132/200] train loss=0.016272 nmse=-12.2140dB | val loss=0.017139 nmse=-11.9633dB | 15.3s
[133/200] train loss=0.016275 nmse=-12.2135dB | val loss=0.017117 nmse=-11.9689dB | 16.3s
[134/200] train loss=0.016266 nmse=-12.2157dB | val loss=0.017112 nmse=-11.9703dB | 14.5s
[135/200] train loss=0.016265 nmse=-12.2160dB | val loss=0.017121 nmse=-11.9680dB | 14.1s
[136/200] train loss=0.016262 nmse=-12.2168dB | val loss=0.017091 nmse=-11.9755dB | 14.7s
[137/200] train loss=0.016270 nmse=-12.2147dB | val loss=0.017110 nmse=-11.9707dB | 14.4s
[138/200] train loss=0.016272 nmse=-12.2141dB | val loss=0.017119 nmse=-11.9684dB | 13.2s
[139/200] train loss=0.016270 nmse=-12.2146dB | val loss=0.017105 nmse=-11.9720dB | 15.8s
[140/200] train loss=0.016268 nmse=-12.2153dB | val loss=0.017136 nmse=-11.9643dB | 13.5s
[141/200] train loss=0.016263 nmse=-12.2164dB | val loss=0.017108 nmse=-11.9713dB | 14.3s
[142/200] train loss=0.016266 nmse=-12.2158dB | val loss=0.017101 nmse=-11.9730dB | 13.9s
[143/200] train loss=0.016257 nmse=-12.2181dB | val loss=0.017121 nmse=-11.9679dB | 14.2s
[144/200] train loss=0.016269 nmse=-12.2150dB | val loss=0.017109 nmse=-11.9711dB | 13.6s
[145/200] train loss=0.016272 nmse=-12.2142dB | val loss=0.017116 nmse=-11.9693dB | 13.5s
