=== lwm_fromScratch | Case1 SC-wise | scenes=1000 | train=377,856 | val=117,760 ===
[059/200] train loss=0.001676 nmse=-22.0636dB | val loss=0.028352 nmse=-9.7874dB | 42.1s
[060/200] train loss=0.001631 nmse=-22.1837dB | val loss=0.028162 nmse=-9.8165dB | 41.2s
[061/200] train loss=0.001583 nmse=-22.3117dB | val loss=0.028354 nmse=-9.7871dB | 41.4s
[062/200] train loss=0.001548 nmse=-22.4097dB | val loss=0.028352 nmse=-9.7873dB | 41.2s
[063/200] train loss=0.001521 nmse=-22.4859dB | val loss=0.028619 nmse=-9.7467dB | 41.5s
[064/200] train loss=0.001483 nmse=-22.5959dB | val loss=0.028448 nmse=-9.7726dB | 41.8s
[065/200] train loss=0.001449 nmse=-22.6977dB | val loss=0.028331 nmse=-9.7906dB | 42.0s
[066/200] train loss=0.001412 nmse=-22.8088dB | val loss=0.028437 nmse=-9.7743dB | 41.5s
[067/200] train loss=0.001383 nmse=-22.8993dB | val loss=0.028177 nmse=-9.8143dB | 42.5s
[068/200] train loss=0.001366 nmse=-22.9522dB | val loss=0.028521 nmse=-9.7615dB | 40.4s
[069/200] train loss=0.001334 nmse=-23.0556dB | val loss=0.028318 nmse=-9.7925dB | 40.9s
[070/200] train loss=0.001310 nmse=-23.1341dB | val loss=0.028276 nmse=-9.7990dB | 42.9s
[071/200] train loss=0.001281 nmse=-23.2320dB | val loss=0.028159 nmse=-9.8170dB | 41.3s
[072/200] train loss=0.001265 nmse=-23.2870dB | val loss=0.028674 nmse=-9.7383dB | 40.3s
[073/200] train loss=0.001250 nmse=-23.3390dB | val loss=0.028308 nmse=-9.7941dB | 42.8s
[074/200] train loss=0.001232 nmse=-23.3993dB | val loss=0.028402 nmse=-9.7797dB | 40.6s
[075/200] train loss=0.001201 nmse=-23.5131dB | val loss=0.028559 nmse=-9.7557dB | 42.3s
[076/200] train loss=0.001201 nmse=-23.5131dB | val loss=0.028420 nmse=-9.7769dB | 39.4s
[077/200] train loss=0.001177 nmse=-23.5977dB | val loss=0.028556 nmse=-9.7562dB | 41.1s
[078/200] train loss=0.001157 nmse=-23.6747dB | val loss=0.028314 nmse=-9.7932dB | 41.5s
[079/200] train loss=0.001144 nmse=-23.7245dB | val loss=0.028683 nmse=-9.7369dB | 41.0s
